date,open,high,low,close,volume
2009-05-20,2051.669,2053.336,2018.904,2019.41,3548079600
2009-05-21,2004.769,2016.305,1963.357,1972.468,3803031200
2009-05-22,1959.309,1980.676,1951.745,1967.661,2363483800
2009-05-25,1930.843,1978.942,1927.033,1970.98,2774936000
2009-05-26,1976.612,1978.651,1945.021,1945.496,2370300800
2009-05-27,1954.669,2000.378,1949.873,1991.285,3248570400
2009-06-01,2021.728,2082.881,2021.728,2076.877,5732614400
2009-06-02,2091.72,2101.838,2069.501,2074.757,5081736000
2009-06-03,2075.932,2150.133,2075.932,2149.577,5333754000
2009-06-04,2138.627,2182.67,2131.423,2174.015,6250775600
2009-06-05,2183.039,2191.188,2159.775,2160.416,4485535600
2009-06-08,2161.102,2214.427,2143.415,2186.474,4714002000
2009-06-09,2186.126,2198.388,2145.164,2197.145,4456788400
2009-06-10,2201.835,2224.633,2197.278,2212.191,4641200400
2009-06-11,2207.197,2227.655,2189.215,2196.726,3701447200
2009-06-12,2192.104,2212.655,2138.637,2156.534,3518773200
2009-06-15,2164.453,2219.492,2150.548,2217.38,3772305600
2009-06-16,2193.352,2228.358,2186.544,2207.622,3288128000
2009-06-17,2203.542,2242.395,2173.774,2236.076,3134318200
2009-06-18,2238.963,2289.406,2237.24,2283.532,4431544400
2009-06-19,2287.038,2316.368,2281.014,2309.224,4669939600
2009-06-22,2334.951,2351.404,2313.964,2320.75,4674145200
2009-06-23,2283.805,2374.616,2279.117,2331.505,5565592800
2009-06-24,2325.068,2340.791,2301.934,2336.08,4927520800
2009-06-25,2337.168,2356.566,2324.959,2335.923,3504494000
2009-06-26,2341.701,2354.157,2329.141,2344.398,2949828800
2009-06-29,2347.893,2392.0,2341.775,2391.07,3452228000
2009-06-30,2400.2,2404.186,2377.122,2380.9,4017628000
2009-07-01,2369.513,2444.097,2367.339,2440.897,4236822400
2009-07-02,2448.043,2491.281,2447.94,2481.071,5083177600
2009-07-03,2459.887,2509.223,2454.919,2508.282,4319920800
2009-07-06,2511.17,2556.872,2511.17,2549.49,5897081200
2009-07-07,2546.053,2562.2,2507.719,2516.989,5710200400
2009-07-08,2487.674,2519.539,2432.418,2502.154,5253521600
2009-07-09,2495.701,2532.563,2480.177,2531.981,4308478400
2009-07-10,2533.425,2543.677,2504.655,2519.075,3999193600
2009-07-13,2500.645,2507.211,2466.402,2467.485,4023071200
2009-07-14,2478.115,2549.003,2478.115,2548.769,4391639200
2009-07-15,2559.073,2581.56,2558.306,2576.776,5233952800
2009-07-16,2598.646,2630.962,2575.389,2598.074,5397918400
2009-07-17,2598.961,2617.712,2579.582,2604.354,4410979600
2009-07-20,2615.297,2658.63,2597.245,2652.026,5572615200
2009-07-21,2664.962,2685.427,2618.357,2622.712,5410202400
2009-07-22,2622.284,2678.188,2621.738,2677.151,4933758800
2009-07-23,2681.396,2720.632,2662.143,2717.23,5049869600
2009-07-24,2733.286,2752.569,2684.921,2743.025,5793423600
2009-07-27,2753.683,2805.762,2752.17,2805.039,6115110000
2009-07-28,2803.643,2807.707,2767.018,2799.312,5640727200
2009-07-29,2788.67,2829.802,2583.073,2671.593,7321459900
2009-07-30,2702.463,2771.355,2662.87,2754.189,6331227200
2009-07-31,2782.867,2818.546,2746.323,2816.886,5676580000
2009-08-03,2832.816,2840.159,2794.448,2837.737,5023475200
2009-08-04,2849.411,2849.411,2763.015,2810.259,5355446800
2009-08-05,2805.423,2805.807,2734.384,2761.957,5740498400
2009-08-06,2737.523,2755.597,2654.861,2698.255,4587962400
2009-08-07,2694.952,2718.884,2621.11,2634.488,3904470400
2009-08-10,2658.581,2673.02,2572.504,2611.993,3516049600
2009-08-11,2622.943,2627.73,2582.152,2614.85,2413528000
2009-08-12,2608.048,2610.672,2489.932,2493.481,3826611200
2009-08-13,2493.233,2535.366,2449.383,2528.644,3816496000
2009-08-14,2520.863,2532.413,2445.308,2463.523,3617312400
2009-08-17,2418.317,2453.709,2327.281,2331.718,3983362400
2009-08-18,2313.159,2354.876,2278.346,2342.809,3301950800
2009-08-19,2348.973,2355.442,2206.597,2230.719,3428505600
2009-08-20,2240.096,2334.365,2240.096,2333.486,3314763000
2009-08-21,2326.669,2392.035,2309.538,2367.567,3630922800
2009-08-24,2384.338,2388.073,2342.869,2368.052,3061214200
2009-08-25,2355.197,2355.197,2193.995,2259.55,3911258400
2009-08-26,2239.663,2317.675,2225.813,2292.488,3066972800
2009-08-27,2277.377,2316.238,2247.478,2276.012,3173082000
2009-08-28,2273.654,2287.526,2177.923,2193.518,3839680000
2009-08-31,2163.013,2163.013,2043.361,2046.589,3641359200
2009-09-01,2033.44,2115.826,2033.44,2076.684,3052590000
2009-09-02,2062.884,2130.992,2053.596,2123.505,2697463800
2009-09-03,2127.212,2237.329,2119.46,2230.517,3965507200
2009-09-04,2232.023,2262.542,2218.199,2237.492,3360752000
2009-09-07,2254.752,2293.124,2237.861,2253.805,3205814800
2009-09-08,2240.824,2295.352,2211.435,2294.886,3152826000
2009-09-09,2307.686,2322.865,2271.897,2305.0,3293098800
2009-09-10,2295.798,2311.363,2272.85,2284.071,2369804800
2009-09-11,2279.317,2364.749,2279.317,2356.98,3423682400
2009-09-14,2361.991,2388.282,2351.424,2384.622,3084307200
2009-09-15,2387.403,2405.599,2359.196,2385.33,3051494800
2009-09-16,2373.772,2380.094,2312.563,2336.615,3151607200
2009-09-17,2354.919,2389.336,2354.919,2383.033,3343599600
2009-09-18,2386.077,2389.743,2279.079,2296.319,3845677600
2009-09-21,2271.084,2292.719,2216.364,2290.256,2733652400
2009-09-22,2280.21,2307.727,2232.106,2233.08,2670441400
2009-09-23,2236.302,2258.251,2188.265,2199.085,2439383600
2009-09-24,2187.612,2262.278,2166.235,2234.705,2745870400
2009-09-25,2217.045,2244.04,2195.941,2226.003,2014082800
2009-09-28,2230.924,2242.334,2153.09,2162.153,1705572000
2009-09-29,2165.952,2194.136,2144.603,2177.434,1986994000
2009-09-30,2192.917,2216.054,2182.484,2198.407,1908610000
2009-10-09,2251.817,2309.719,2246.279,2308.682,2430082200
2009-10-12,2322.769,2335.265,2293.061,2293.822,2460527400
2009-10-13,2288.139,2334.076,2285.896,2331.643,1983069800
2009-10-14,2339.566,2389.794,2334.338,2352.241,3204633600
2009-10-15,2379.331,2402.35,2355.347,2363.598,2207125600
2009-10-16,2371.234,2384.41,2320.758,2358.968,2103614800
2009-10-19,2354.296,2415.201,2344.395,2413.013,2739868000
2009-10-20,2435.527,2459.855,2430.345,2455.184,3570303200
2009-10-21,2454.211,2483.162,2439.634,2450.456,3245409600
2009-10-22,2446.164,2458.511,2426.546,2428.972,2166226800
2009-10-23,2435.18,2498.613,2435.18,2481.542,3366070000
2009-10-26,2488.605,2499.158,2465.5,2484.524,2417416600
2009-10-27,2463.245,2467.644,2412.5,2413.216,2851001600
2009-10-28,2406.405,2424.815,2359.032,2409.318,2291979000
2009-10-29,2359.878,2378.961,2341.919,2349.015,2249118400
2009-10-30,2394.059,2413.781,2371.308,2376.032,2182807600
2009-11-02,2319.701,2466.079,2313.786,2461.621,3166984000
2009-11-03,2467.017,2500.546,2461.485,2487.726,2689479600
2009-11-04,2491.56,2519.942,2470.364,2502.454,2962161400
2009-11-05,2504.657,2517.193,2485.925,2505.14,2885428400
2009-11-06,2528.463,2536.555,2507.795,2512.416,3196240000
2009-11-09,2515.837,2520.215,2485.643,2518.985,2786246400
2009-11-10,2537.051,2549.639,2519.203,2520.571,3104341600
2009-11-11,2518.73,2526.39,2494.17,2511.676,2729769800
2009-11-12,2521.354,2536.92,2499.709,2508.503,2907355600
2009-11-13,2504.144,2525.005,2471.881,2523.989,3484282400
2009-11-16,2540.489,2602.336,2540.489,2601.507,4764148800
2009-11-17,2614.119,2627.925,2601.484,2605.813,3821548400
2009-11-18,2610.423,2624.256,2595.569,2605.836,3305350600
2009-11-19,2612.299,2626.232,2581.913,2602.845,3469664800
2009-11-20,2592.86,2604.692,2561.753,2583.012,3403720800
2009-11-23,2586.834,2594.946,2569.273,2594.039,3138116000
2009-11-24,2605.572,2615.246,2516.73,2523.284,5245540800
2009-11-25,2522.629,2567.005,2487.965,2566.214,4649048000
2009-11-26,2567.812,2573.897,2451.509,2459.202,5107110800
2009-11-27,2433.839,2448.932,2379.948,2388.942,3412820000
2009-11-30,2411.91,2468.036,2405.597,2467.478,3359883600
2009-12-01,2461.711,2497.343,2437.973,2491.901,4137838400
2009-12-02,2505.336,2527.104,2497.154,2513.318,3972704400
2009-12-03,2511.757,2511.757,2473.057,2497.273,3377012800
2009-12-04,2489.789,2588.995,2474.738,2587.146,6517595200
2009-12-07,2587.07,2606.711,2573.536,2594.967,4084031200
2009-12-08,2594.615,2595.653,2530.124,2552.67,3381588800
2009-12-09,2517.441,2531.761,2487.204,2495.03,2876225400
2009-12-10,2515.804,2527.794,2486.69,2509.747,2364405000
2009-12-11,2516.835,2539.59,2504.439,2507.196,1985474800
2009-12-14,2502.42,2569.059,2451.984,2553.811,3993997600
2009-12-15,2536.847,2555.07,2519.815,2524.856,2863697600
2009-12-16,2511.35,2551.023,2505.752,2512.577,2490133400
2009-12-17,2521.081,2530.185,2461.28,2464.802,2902765200
2009-12-18,2444.822,2459.863,2414.173,2424.685,3047045200
2009-12-21,2417.992,2430.795,2385.924,2413.074,2272210000
2009-12-22,2416.899,2419.639,2347.21,2357.269,2522486600
2009-12-23,2356.928,2377.989,2342.754,2370.08,2261899800
2009-12-24,2376.296,2435.184,2366.375,2430.363,2860300400
2009-12-25,2423.482,2430.76,2402.619,2406.597,1818438800
2009-12-28,2412.668,2463.304,2412.668,2446.218,2361315800
2009-12-29,2448.317,2472.242,2435.374,2471.357,2406886000
2009-12-30,2476.369,2547.389,2472.169,2541.806,4812484800
2009-12-31,2545.864,2563.967,2535.691,2553.8,3306323200
2010-01-04,2565.108,2570.152,2514.237,2514.646,2732744400
2010-01-05,2526.291,2560.667,2487.048,2543.991,3537744000
2010-01-06,2538.285,2549.571,2513.365,2514.014,2964615100
2010-01-07,2516.057,2527.427,2450.402,2463.758,3204318400
2010-01-08,2453.061,2470.024,2432.013,2466.165,2268341000
2010-01-11,2584.528,2584.528,2467.67,2478.81,4084119200
2010-01-12,2472.623,2513.298,2435.156,2508.039,3804814600
2010-01-13,2444.237,2457.9,2396.474,2399.642,4955885600
2010-01-14,2412.634,2428.705,2384.165,2422.771,3056221400
2010-01-15,2423.13,2445.203,2402.904,2427.807,2599492800
2010-01-18,2414.893,2421.89,2398.778,2421.188,3093634400
2010-01-19,2424.469,2450.281,2424.161,2432.713,2782907600
2010-01-20,2436.647,2439.468,2356.161,2359.485,3474848400
2010-01-21,2362.597,2391.508,2346.148,2377.753,2919614800
2010-01-22,2344.973,2398.989,2317.481,2380.055,4063927200
2010-01-25,2355.357,2389.627,2350.009,2353.471,2074988000
2010-01-26,2354.905,2363.411,2296.875,2311.447,2470038400
2010-01-27,2313.007,2319.993,2260.564,2264.605,2228021200
2010-01-28,2263.061,2267.853,2235.603,2252.61,1902345600
2010-01-29,2241.117,2276.767,2231.649,2243.994,1862603600
2010-02-01,2238.617,2238.898,2182.952,2208.936,2208243600
2010-02-02,2223.598,2261.633,2210.696,2214.033,1964011600
2010-02-03,2226.797,2278.475,2190.428,2277.798,2483645000
2010-02-04,2258.084,2276.47,2247.64,2261.358,1718266800
2010-02-05,2212.308,2233.315,2204.929,2219.6,1845618200
2010-02-08,2220.842,2233.135,2201.802,2211.135,1200679600
2010-02-09,2210.328,2234.53,2207.848,2229.038,1054168300
2010-02-10,2246.77,2260.479,2239.177,2259.99,1208484800
2010-02-11,2261.823,2275.759,2254.975,2265.138,1253547900
2010-02-12,2275.592,2286.676,2270.756,2284.386,1302626000
2010-02-22,2282.09,2291.783,2268.092,2269.045,1368835900
2010-02-23,2261.993,2261.993,2202.214,2227.952,1527639500
2010-02-24,2211.393,2252.645,2204.675,2251.7,1681535200
2010-02-25,2254.801,2286.92,2251.963,2282.64,2418678000
2010-02-26,2278.432,2288.597,2270.769,2274.325,1527405900
2010-03-01,2282.338,2316.384,2281.699,2311.075,1931267600
2010-03-02,2312.492,2320.312,2293.917,2302.185,1521233800
2010-03-03,2304.056,2312.419,2287.037,2311.841,1584584600
2010-03-04,2312.299,2312.783,2259.176,2261.926,1962071600
2010-03-05,2264.678,2276.763,2258.962,2267.939,1334753700
2010-03-08,2272.607,2290.091,2265.195,2284.682,1237555300
2010-03-09,2284.024,2315.36,2266.818,2302.393,1875209400
2010-03-10,2301.705,2318.312,2286.185,2292.503,1626450300
2010-03-11,2296.931,2316.382,2282.887,2300.043,1831078200
2010-03-12,2300.613,2306.99,2273.862,2274.532,1425631700
2010-03-15,2274.714,2276.445,2232.953,2240.731,1391240300
2010-03-16,2239.427,2262.006,2234.669,2261.515,1155131500
2010-03-17,2266.958,2307.399,2260.102,2307.083,1722384600
2010-03-18,2307.257,2318.05,2288.894,2294.947,1581029300
2010-03-19,2296.776,2313.026,2282.378,2310.546,1539076000
2010-03-22,2314.442,2330.671,2310.074,2316.631,1920785800
2010-03-23,2319.198,2321.263,2290.432,2292.004,1656625400
2010-03-24,2298.883,2313.427,2289.113,2291.833,1635631500
2010-03-25,2286.613,2286.613,2253.609,2259.141,1589812300
2010-03-26,2257.402,2302.513,2253.838,2292.673,1977534400
2010-03-29,2309.916,2368.696,2306.283,2363.976,3901410400
2010-03-30,2364.79,2372.794,2355.319,2368.51,1864503600
2010-03-31,2370.827,2372.558,2345.848,2350.818,2056242600
2010-04-01,2352.997,2381.388,2352.997,2376.597,2338267200
2010-04-02,2382.545,2386.14,2370.659,2379.194,2242364000
2010-04-06,2391.253,2403.816,2367.099,2378.575,2141964800
2010-04-07,2376.778,2377.106,2349.505,2362.281,1768771600
2010-04-08,2358.179,2358.179,2316.708,2325.672,2126680800
2010-04-09,2327.264,2346.393,2322.474,2345.754,1569533000
2010-04-12,2350.116,2353.788,2301.646,2317.383,2556991200
2010-04-13,2316.994,2368.912,2315.279,2364.837,2919577600
2010-04-14,2367.002,2371.068,2352.843,2366.611,2066106200
2010-04-15,2370.197,2374.558,2343.244,2366.572,2140163800
2010-04-16,2361.339,2361.339,2328.23,2329.12,1669181100
2010-04-19,2296.882,2296.882,2208.772,2210.82,3648958800
2010-04-20,2214.309,2224.733,2180.401,2204.812,2376079200
2010-04-21,2207.499,2239.291,2189.972,2238.501,2382303200
2010-04-22,2224.325,2224.325,2186.286,2196.224,2680863200
2010-04-23,2195.405,2208.796,2169.47,2185.155,2323822000
2010-04-26,2190.095,2197.591,2168.389,2170.319,1795705400
2010-04-27,2165.936,2165.936,2103.416,2131.841,2641215600
2010-04-28,2115.675,2137.431,2103.717,2126.529,1621543400
2010-04-29,2139.995,2156.083,2123.855,2124.392,1674506900
2010-04-30,2133.069,2150.033,2114.119,2149.453,2116768800
2010-05-04,2103.673,2130.757,2096.118,2109.812,1583137900
2010-05-05,2078.193,2110.783,2051.186,2110.045,2425819400
2010-05-06,2089.653,2089.653,2005.062,2007.012,2274733600
2010-05-07,1969.623,2012.969,1956.829,1980.168,2576883400
2010-05-10,1987.1,2016.855,1968.004,2007.522,1926936400
2010-05-11,2048.249,2051.272,1957.758,1967.66,2427543600
2010-05-12,1956.506,2002.807,1943.515,2001.131,2327024200
2010-05-13,1999.107,2044.825,1996.954,2041.556,2468601200
2010-05-14,2024.617,2035.406,2012.492,2019.73,1591753700
2010-05-17,1994.469,1994.469,1924.036,1927.692,2123860200
2010-05-18,1928.987,1977.137,1919.074,1968.37,2197260000
2010-05-19,1952.915,1986.601,1932.825,1956.22,1822032400
2010-05-20,1939.496,1971.258,1920.994,1925.244,1614273900
2010-05-21,1879.261,1944.702,1874.318,1943.429,2098663200
2010-05-24,1955.069,2017.324,1955.069,2007.763,2944582800
2010-05-25,1992.166,1994.187,1950.637,1958.458,2090538400
2010-05-26,1962.926,1974.787,1948.403,1957.943,1385329900
2010-05-27,1952.966,1987.882,1927.671,1982.952,1899476400
2010-05-28,2001.195,2005.398,1964.408,1973.622,1859204600
2010-05-31,1961.699,1975.587,1924.893,1926.109,1757968000
2010-06-01,1916.623,1938.176,1895.906,1911.432,1832761800
2010-06-02,1897.577,1908.541,1876.197,1907.902,1681103800
2010-06-03,1915.154,1927.404,1894.362,1895.147,1482624100
2010-06-04,1884.428,1899.232,1877.699,1894.45,1262509800
2010-06-07,1863.674,1873.268,1843.405,1853.363,1565478300
2010-06-08,1853.582,1866.914,1829.442,1845.13,1301961100
2010-06-09,1854.097,1914.076,1829.547,1906.896,2465362600
2010-06-10,1882.6,1891.961,1871.994,1873.824,1474179900
2010-06-11,1884.505,1901.245,1880.626,1883.196,1334345400
2010-06-17,1897.62,1901.571,1881.672,1882.133,1064799400
2010-06-18,1881.852,1900.472,1865.328,1870.871,1414844700
2010-06-21,1880.127,1938.74,1873.694,1933.616,2404324000
2010-06-22,1926.629,1937.958,1920.52,1930.002,1330734700
2010-06-23,1921.401,1933.361,1898.265,1913.626,1242172300
2010-06-24,1907.911,1935.858,1902.053,1914.646,1063107600
2010-06-25,1905.805,1927.227,1901.003,1915.91,1254010200
2010-06-28,1915.296,1931.51,1907.339,1910.469,1115478800
2010-06-29,1911.171,1914.9,1832.247,1833.037,2067933600
2010-06-30,1821.814,1830.618,1810.578,1819.109,1423527100
2010-07-01,1814.567,1826.518,1798.197,1799.881,1190818800
2010-07-02,1798.355,1817.282,1771.491,1812.58,1820285600
2010-07-05,1795.477,1811.332,1776.38,1797.66,1262019900
2010-07-06,1793.245,1826.619,1790.858,1826.395,1591141300
2010-07-07,1822.331,1829.806,1810.529,1829.557,1151635400
2010-07-08,1837.237,1846.435,1822.318,1828.131,1165301900
2010-07-09,1830.285,1883.432,1815.576,1870.303,2075979400
2010-07-12,1868.421,1897.632,1859.506,1887.671,2115138400
2010-07-13,1867.309,1869.037,1848.547,1859.152,1486955300
2010-07-14,1863.747,1893.682,1863.443,1873.038,1763937200
2010-07-15,1870.365,1890.752,1839.969,1840.668,1466386400
2010-07-16,1833.996,1844.397,1818.176,1839.219,1169994400
2010-07-19,1822.443,1884.632,1818.515,1878.528,1729834400
2010-07-20,1880.249,1915.49,1880.24,1909.965,2553464200
2010-07-21,1912.203,1925.484,1903.296,1914.33,2259816800
2010-07-22,1906.929,1936.23,1903.992,1933.877,2047408000
2010-07-23,1937.373,1956.417,1932.093,1945.451,2424473600
2010-07-26,1948.629,1955.672,1929.847,1951.87,1649231900
2010-07-27,1945.04,1947.412,1931.191,1936.074,1515353800
2010-07-28,1937.858,1986.258,1929.796,1983.628,2996562400
2010-07-29,1984.464,2002.112,1979.041,1993.87,3976729600
2010-07-30,1990.454,1991.341,1972.567,1986.76,2256868000
2010-08-02,1984.124,2019.249,1982.752,2015.655,2627898400
2010-08-03,2019.66,2022.545,1978.072,1978.414,2890122000
2010-08-04,1975.738,1988.31,1948.911,1981.525,2472010800
2010-08-05,1980.775,1980.775,1945.381,1954.336,2385687400
2010-08-06,1953.063,1980.852,1934.57,1979.228,2400015200
2010-08-09,1974.968,1992.433,1968.201,1988.017,2543824000
2010-08-10,1989.549,1991.898,1933.72,1934.587,2937958800
2010-08-11,1930.361,1950.788,1928.304,1939.844,2060559200
2010-08-12,1924.716,1941.676,1911.685,1914.451,2084903400
2010-08-13,1915.811,1931.71,1902.625,1930.671,2270082400
2010-08-16,1926.391,1974.72,1920.458,1971.295,2793326600
2010-08-17,1974.685,1984.488,1965.449,1979.789,2540554800
2010-08-18,1982.294,1997.448,1971.463,1974.664,2491141000
2010-08-19,1979.219,2005.296,1972.045,1994.162,2862552800
2010-08-20,1985.583,1998.415,1964.0,1967.061,2598319800
2010-08-23,1963.312,1982.467,1957.802,1962.778,1539157500
2010-08-24,1959.61,1979.711,1938.679,1960.055,1926221400
2010-08-25,1948.457,1954.945,1914.763,1914.997,2240860400
2010-08-26,1922.9,1930.215,1907.461,1914.636,1434999000
2010-08-27,1914.215,1919.07,1903.912,1917.581,1243820000
2010-08-30,1926.115,1948.417,1922.916,1942.559,2173314800
2010-08-31,1935.406,1935.521,1916.718,1923.907,2061555200
2010-09-01,1927.719,1949.933,1905.726,1917.33,2506857400
2010-09-02,1941.086,1945.51,1928.544,1935.922,2166539200
2010-09-03,1937.847,1938.121,1913.408,1929.186,2331474400
2010-09-06,1938.539,1977.661,1936.502,1975.677,3344016400
2010-09-07,1979.285,1983.507,1962.794,1973.14,2275479600
2010-09-08,1963.633,1963.633,1946.042,1956.33,2563014000
2010-09-09,1957.957,1957.957,1915.088,1918.286,2568193200
2010-09-10,1920.091,1926.822,1897.954,1915.645,1936324600
2010-09-13,1914.379,1936.084,1906.856,1922.142,2188147600
2010-09-14,1928.086,1939.818,1918.17,1925.014,2228688200
2010-09-15,1926.504,1926.504,1889.068,1893.027,2182084600
2010-09-16,1890.258,1895.134,1845.073,1858.449,2721340200
2010-09-17,1864.718,1869.008,1852.244,1857.31,1729919400
2010-09-20,1859.424,1873.706,1844.157,1860.854,1578651500
2010-09-21,1868.255,1873.347,1858.75,1864.414,1080576200
2010-09-27,1869.983,1882.309,1863.434,1881.545,1745246600
2010-09-28,1876.492,1876.527,1860.683,1863.881,2261755600
2010-09-29,1859.762,1889.789,1859.141,1868.749,2331789600
2010-09-30,1858.454,1914.239,1856.816,1913.109,2726977600
2010-10-08,1933.419,1997.489,1932.595,1990.014,4058764800
2010-10-11,2005.696,2084.305,2005.696,2066.948,6774527200
2010-10-12,2058.092,2094.736,2047.905,2091.781,4972006400
2010-10-13,2093.461,2126.52,2088.954,2125.614,5451513200
2010-10-14,2152.865,2201.643,2152.865,2160.837,8755222400
2010-10-15,2148.922,2255.566,2144.204,2254.392,9678674400
2010-10-18,2270.413,2321.691,2238.566,2241.722,9733763200
2010-10-19,2236.986,2278.583,2219.614,2278.353,5226031200
2010-10-20,2240.735,2320.813,2239.04,2285.214,6812685600
2010-10-21,2287.371,2290.769,2228.038,2245.248,4869622800
2010-10-22,2234.37,2255.694,2212.608,2231.057,3896819200
2010-10-25,2232.015,2295.106,2206.865,2294.451,5091814400
2010-10-26,2300.699,2310.011,2255.13,2272.208,5484627600
2010-10-27,2259.696,2291.618,2222.101,2225.371,4290418800
2010-10-28,2216.275,2237.683,2204.523,2224.238,3501199200
2010-10-29,2226.718,2228.121,2180.86,2189.479,3592866400
2010-11-01,2198.465,2238.471,2198.465,2238.471,4228724800
2010-11-02,2248.009,2265.399,2205.946,2231.704,5249387200
2010-11-03,2232.319,2258.464,2203.318,2226.468,5226784000
2010-11-04,2230.844,2259.235,2228.05,2254.763,4338468000
2010-11-05,2298.528,2308.039,2263.273,2279.004,5304666000
2010-11-08,2287.5,2294.686,2270.251,2289.964,4145977600
2010-11-09,2290.753,2290.753,2244.084,2257.348,4364449600
2010-11-10,2242.613,2242.613,2210.298,2226.16,4299071200
2010-11-11,2227.064,2278.756,2218.574,2252.283,5297751200
2010-11-12,2234.784,2248.28,2126.782,2130.581,6316888400
2010-11-15,2135.514,2144.083,2086.191,2126.697,4482812400
2010-11-16,2120.954,2120.954,2028.593,2032.498,3971752800
2010-11-17,2004.737,2047.179,2001.385,2013.607,3152332000
2010-11-18,2032.624,2046.169,2010.351,2037.462,2526344200
2010-11-19,2048.428,2049.36,1978.693,2039.445,3119569600
2010-11-22,2015.833,2037.828,2010.073,2019.668,2698695600
2010-11-23,2009.804,2009.804,1957.081,1981.261,2670064400
2010-11-24,1972.325,2026.294,1972.325,2014.155,2805480400
2010-11-25,2024.247,2042.016,1997.901,2041.337,2889549600
2010-11-26,2034.146,2040.978,2008.597,2018.397,2144205000
2010-11-29,2008.981,2023.856,1997.329,2011.898,1846357600
2010-11-30,2010.072,2021.268,1943.392,1979.891,2778163800
2010-12-01,1975.821,1992.457,1968.317,1984.305,1509774100
2010-12-02,2016.156,2019.866,1997.234,1998.149,2197472000
2010-12-03,2003.912,2014.906,1994.916,2008.12,1620281600
2010-12-06,2016.108,2038.88,2011.266,2032.03,2298917600
2010-12-07,2023.52,2056.063,2000.195,2046.723,2271746200
2010-12-08,2040.024,2050.751,2016.06,2018.461,2199958200
2010-12-09,2007.766,2026.275,1994.447,1996.384,2500367600
2010-12-10,1988.07,2026.64,1985.176,2021.651,2210962800
2010-12-13,2027.448,2074.575,2021.808,2074.334,3880210800
2010-12-14,2078.195,2084.194,2064.182,2069.921,3070331600
2010-12-15,2070.055,2076.333,2052.268,2054.017,2543175600
2010-12-16,2053.031,2056.49,2032.807,2036.554,2121096800
2010-12-17,2036.507,2036.85,2023.89,2032.138,1555431500
2010-12-20,2039.286,2045.032,1969.98,1999.525,2381516400
2010-12-21,2004.178,2052.549,1996.784,2049.223,2763161600
2010-12-22,2051.802,2057.977,2012.641,2021.976,2368301800
2010-12-23,2018.401,2048.992,2008.046,2017.665,2341881600
2010-12-24,2003.82,2025.044,1994.431,2013.25,2111364400
2010-12-27,2028.554,2045.235,1974.277,1977.692,2781087200
2010-12-28,1969.454,1979.159,1949.0,1950.329,2154408200
2010-12-29,1954.472,1960.151,1936.268,1953.334,1861305600
2010-12-30,1954.089,1957.638,1925.231,1946.515,2279194200
2010-12-31,1949.261,1978.039,1946.337,1977.366,2563222400
2011-01-04,1994.362,2021.931,1985.321,2015.112,3289251000
2011-01-05,1999.184,2011.508,1993.206,1999.219,2887316800
2011-01-06,1999.749,2010.557,1978.824,1984.278,2091860000
2011-01-07,1983.235,2035.88,1969.322,2006.374,3959344800
2011-01-10,2001.395,2019.711,1973.803,1975.744,2752753800
2011-01-11,1969.487,2004.031,1968.219,1999.764,2514417600
2011-01-12,2006.05,2021.369,1987.418,2017.149,2630861000
2011-01-13,2024.705,2026.151,2007.949,2014.167,2230695200
2011-01-14,2005.309,2006.647,1978.503,1982.623,2053374400
2011-01-17,1968.953,1978.143,1912.07,1918.422,2748460000
2011-01-18,1915.761,1929.774,1905.456,1923.695,1692349200
2011-01-19,1923.54,1954.285,1913.106,1953.352,1926488400
2011-01-20,1947.806,1947.806,1894.384,1895.004,2131854800
2011-01-21,1890.756,1959.97,1890.756,1925.838,3029985600
2011-01-24,1926.39,1937.378,1905.698,1911.754,2572574000
2011-01-25,1910.225,1921.54,1899.055,1911.306,1969857600
2011-01-26,1912.345,1929.318,1910.655,1926.036,1464072200
2011-01-27,1911.103,1954.918,1899.895,1949.372,3054712400
2011-01-28,1944.396,1952.844,1929.875,1945.141,2376026000
2011-01-31,1944.739,1965.561,1941.079,1964.106,2276221600
2011-02-01,1968.713,1972.992,1959.322,1968.687,1729254200
2011-02-09,1958.247,1976.758,1940.381,1943.001,1974239600
2011-02-10,1939.716,1977.009,1932.13,1975.98,2004692400
2011-02-11,1972.445,1982.39,1964.989,1976.473,2533390400
2011-02-14,1976.279,2053.02,1976.279,2047.694,4888772400
2011-02-15,2050.021,2070.944,2040.912,2042.644,4206514400
2011-02-16,2038.4,2051.819,2023.864,2051.488,3281702400
2011-02-17,2054.884,2065.773,2035.366,2046.975,2883692200
2011-02-18,2043.68,2047.888,2025.344,2030.318,2325014800
2011-02-21,2019.559,2046.744,2017.642,2046.085,2714492400
2011-02-22,2051.813,2053.332,1989.728,1991.013,3801408400
2011-02-23,1984.118,1998.087,1981.186,1995.679,2553809200
2011-02-24,1993.884,2008.888,1985.798,2002.832,2300570800
2011-02-25,2003.398,2019.453,1985.765,2006.66,2137767200
2011-02-28,2009.085,2023.888,1990.58,2021.849,2293960600
2011-03-01,2022.72,2048.976,2020.527,2035.365,3102744400
2011-03-02,2024.225,2050.159,2019.483,2040.892,3090806400
2011-03-03,2046.296,2083.238,2042.154,2051.649,4916583200
2011-03-04,2053.008,2083.295,2049.735,2080.143,3205586400
2011-03-07,2092.317,2127.104,2092.317,2123.28,4559723600
2011-03-08,2123.75,2135.853,2108.038,2123.781,3033910400
